id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
28056392,2019-07-02 4:07:27 p.m. CEST,2019-07-02,2019-07-02 14:07:27 UTC,Paris,1749708,evalieungh,2019-07-02 14:08:48 UTC,2019-07-03 13:53:29 UTC,needs_id,,https://www.inaturalist.org/observations/28056392,https://inaturalist-open-data.s3.amazonaws.com/photos/43709929/medium.jpeg,,"","5-6 joints, rough leaves",0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8836801548,10.7214627777,2,,,,2,,,false,,,,Poaceae,grasses,Plantae,47434
28057185,2019-07-02 4:22:00 p.m. CEST,2019-07-02,2019-07-02 14:22:00 UTC,Paris,1749708,evalieungh,2019-07-02 14:26:19 UTC,2020-06-29 16:19:57 UTC,research,CC0,https://www.inaturalist.org/observations/28057185,https://inaturalist-open-data.s3.amazonaws.com/photos/43711109/medium.jpeg,,"",,1,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8836305684,10.7212811062,12,,,,12,,,false,,,Acker-Gänsedistel,Sonchus arvensis,Perennial Sow Thistle,Plantae,79156
28057615,2019-07-02 4:29:12 p.m. CEST,2019-07-02,2019-07-02 14:29:12 UTC,Paris,1749708,evalieungh,2019-07-02 14:33:51 UTC,2019-07-05 07:12:35 UTC,needs_id,,https://www.inaturalist.org/observations/28057615,https://inaturalist-open-data.s3.amazonaws.com/photos/43711742/medium.jpeg,,"",,0,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8840098,10.7221243,28,,,,28,,,false,,,Cynoglossum officinale,Cynoglossum officinale,hound's-tongue,Plantae,48152
28059722,2019-07-02 4:34:26 p.m. CEST,2019-07-02,2019-07-02 14:34:26 UTC,Paris,1749708,evalieungh,2019-07-02 15:11:33 UTC,2021-11-03 15:50:07 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28059722,https://inaturalist-open-data.s3.amazonaws.com/photos/43715249/medium.jpeg,,"",,2,0,false,2,"Gressholmen - Rambergøya - Heggholmen, Oslo, Norge",59.8836449604,10.7210561481,6,,,,6,,,false,,,Dwergmispel,Cotoneaster,Cotoneasters,Plantae,53376
28106116,2019-07-03 9:50:02 a.m. CEST,2019-07-03,2019-07-03 07:50:02 UTC,Paris,1749708,evalieungh,2019-07-03 07:54:10 UTC,2019-07-08 13:33:26 UTC,research,,https://www.inaturalist.org/observations/28106116,https://inaturalist-open-data.s3.amazonaws.com/photos/43791151/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8862101366,10.7245754602,8,,,,8,,,false,,,wall-rue,Asplenium ruta-muraria,wall-rue,Plantae,84954
28106362,2019-07-03 10:07:56 a.m. CEST,2019-07-03,2019-07-03 08:07:56 UTC,Paris,1749708,evalieungh,2019-07-03 08:09:26 UTC,2020-02-10 12:29:44 UTC,research,,https://www.inaturalist.org/observations/28106362,https://inaturalist-open-data.s3.amazonaws.com/photos/43791443/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8862065661,10.7245867416,6,,,,6,,,false,,,Knotted Pearlwort,Sagina nodosa,Knotted Pearlwort,Plantae,168291
28107056,2019-07-03 10:28:21 a.m. CEST,2019-07-03,2019-07-03 08:28:21 UTC,Paris,1749708,evalieungh,2019-07-03 08:51:45 UTC,2019-07-03 08:52:33 UTC,needs_id,,https://www.inaturalist.org/observations/28107056,https://inaturalist-open-data.s3.amazonaws.com/photos/43792509/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8861663349,10.7244879923,4,,,,4,,,false,,,Erysimum strictum,Erysimum strictum,,Plantae,735528
28107933,2019-07-03 11:26:18 a.m. CEST,2019-07-03,2019-07-03 09:26:18 UTC,Paris,1749708,evalieungh,2019-07-03 09:34:25 UTC,2019-07-03 09:35:13 UTC,needs_id,,https://www.inaturalist.org/observations/28107933,https://inaturalist-open-data.s3.amazonaws.com/photos/43793872/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8861935142,10.7249155807,4,,,,4,,,false,,,Common Lamb's-quarters,Chenopodium album,Common Lambsquarters,Plantae,58127
28108032,2019-07-03 11:36:37 a.m. CEST,2019-07-03,2019-07-03 09:36:37 UTC,Paris,1749708,evalieungh,2019-07-03 09:38:34 UTC,2019-07-03 13:16:46 UTC,needs_id,,https://www.inaturalist.org/observations/28108032,https://inaturalist-open-data.s3.amazonaws.com/photos/43794022/medium.jpeg,,"","2 joints, leaves slightly rough  on top, smooth under. ",1,0,false,2,"Gressholmen, Oslo, Norge",59.8861131486,10.7245395012,4,,,,4,,,false,,,Мятликовые,Poaceae,grasses,Plantae,47434
28108110,2019-07-03 11:40:21 a.m. CEST,2019-07-03,2019-07-03 09:40:21 UTC,Paris,1749708,evalieungh,2019-07-03 09:41:44 UTC,2021-05-21 05:24:54 UTC,research,CC0,https://www.inaturalist.org/observations/28108110,https://inaturalist-open-data.s3.amazonaws.com/photos/43794113/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8861398092,10.7245506976,2,,,,2,,,false,,,Alpine Meadow-grass,Poa alpina,Alpine Meadow-grass,Plantae,167076
28108713,2019-07-03 12:10:44 p.m. CEST,2019-07-03,2019-07-03 10:10:44 UTC,Paris,1749708,evalieungh,2019-07-03 10:13:21 UTC,2019-07-03 13:58:46 UTC,research,,https://www.inaturalist.org/observations/28108713,https://inaturalist-open-data.s3.amazonaws.com/photos/43795039/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8859931919,10.7241150396,8,,,,8,,,false,,,Knotige Braunwurz,Scrophularia nodosa,Common Figwort,Plantae,124485
28109012,2019-07-03 12:26:48 p.m. CEST,2019-07-03,2019-07-03 10:26:48 UTC,Paris,1749708,evalieungh,2019-07-03 10:28:33 UTC,2021-09-03 01:16:47 UTC,research,CC0,https://www.inaturalist.org/observations/28109012,https://inaturalist-open-data.s3.amazonaws.com/photos/43795550/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8861344736,10.7241852217,4,,,,4,,,false,,,Swedish Service-tree,Hedlundia hybrida,Swedish Service-tree,Plantae,1277875
28109266,2019-07-03 12:29:20 p.m. CEST,2019-07-03,2019-07-03 10:29:20 UTC,Paris,1749708,evalieungh,2019-07-03 10:38:50 UTC,2019-07-03 13:58:27 UTC,research,,https://www.inaturalist.org/observations/28109266,https://inaturalist-open-data.s3.amazonaws.com/photos/43795948/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8861333692,10.7241829849,4,,,,4,,,false,,,Galium boreale,Galium boreale,Northern Bedstraw,Plantae,77188
28109518,2019-07-03 12:39:36 p.m. CEST,2019-07-03,2019-07-03 10:39:36 UTC,Paris,1749708,evalieungh,2019-07-03 10:50:27 UTC,2019-07-03 13:57:55 UTC,research,,https://www.inaturalist.org/observations/28109518,https://inaturalist-open-data.s3.amazonaws.com/photos/43796395/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8862180416,10.7244052578,8,,,,8,,,false,,,Gewöhnliche Hundszunge,Cynoglossum officinale,hound's-tongue,Plantae,48152
28109796,2019-07-03 12:59:32 p.m. CEST,2019-07-03,2019-07-03 10:59:32 UTC,Paris,1749708,evalieungh,2019-07-03 11:03:38 UTC,2019-07-03 13:14:33 UTC,needs_id,,https://www.inaturalist.org/observations/28109796,https://inaturalist-open-data.s3.amazonaws.com/photos/43796832/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8861298722,10.7241964138,6,,,,6,,,false,,,Cichorieae,Cichorieae,,Plantae,359450
28110182,2019-07-03 1:04:37 p.m. CEST,2019-07-03,2019-07-03 11:04:37 UTC,Paris,1749708,evalieungh,2019-07-03 11:16:16 UTC,2019-07-03 13:56:55 UTC,needs_id,,https://www.inaturalist.org/observations/28110182,https://inaturalist-open-data.s3.amazonaws.com/photos/43797308/medium.jpeg,,"",Could be P. padus instead ,2,0,false,2,"Gressholmen, Oslo, Norge",59.886071277,10.7240525689,8,,,,8,,,false,,,Prunus,Prunus,"plums, cherries, and allies",Plantae,47351
28110399,2019-07-03 1:24:30 p.m. CEST,2019-07-03,2019-07-03 11:24:30 UTC,Paris,1749708,evalieungh,2019-07-03 11:25:11 UTC,2019-07-03 11:25:25 UTC,needs_id,,https://www.inaturalist.org/observations/28110399,https://inaturalist-open-data.s3.amazonaws.com/photos/43797673/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8853108452,10.7241133246,4,,,,4,,,false,,,Carex,Carex,true sedges,Plantae,48571
28110536,2019-07-03 1:29:44 p.m. CEST,2019-07-03,2019-07-03 11:29:44 UTC,Paris,1749708,evalieungh,2019-07-03 11:30:35 UTC,2019-07-03 13:55:21 UTC,research,,https://www.inaturalist.org/observations/28110536,https://inaturalist-open-data.s3.amazonaws.com/photos/43797905/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8853103427,10.7237568266,6,,,,6,,,false,,,Vogel-Kirsche,Prunus avium,wild cherry,Plantae,61964
28112382,2019-07-03 1:38:17 p.m. CEST,2019-07-03,2019-07-03 11:38:17 UTC,Paris,1749708,evalieungh,2019-07-03 12:26:21 UTC,2019-07-03 13:15:00 UTC,needs_id,,https://www.inaturalist.org/observations/28112382,https://inaturalist-open-data.s3.amazonaws.com/photos/43800768/medium.jpeg,,"","S. norvegica, aria, ""osloasal"" or other? ",0,0,false,2,"Gressholmen, Oslo, Norge",59.8853716362,10.7239256342,8,,,,8,,,false,,,Sorbus,Sorbus,Rowans and Mountain Ashes,Plantae,48582
28113079,2019-07-03 2:41:42 p.m. CEST,2019-07-03,2019-07-03 12:41:42 UTC,Paris,1749708,evalieungh,2019-07-03 12:47:32 UTC,2020-07-10 06:03:55 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28113079,https://inaturalist-open-data.s3.amazonaws.com/photos/43801985/medium.jpeg,,"",R. dumalis or canina? ,0,0,false,2,"Gressholmen, Oslo, Norge",59.8853662955,10.7241162112,12,,,,12,,,false,,,Glaucous Dog Rose,Rosa dumalis,Glaucous Dog Rose,Plantae,429796
28113381,2019-07-03 2:51:57 p.m. CEST,2019-07-03,2019-07-03 12:51:57 UTC,Paris,1749708,evalieungh,2019-07-03 12:54:05 UTC,2019-10-16 13:01:46 UTC,needs_id,,https://www.inaturalist.org/observations/28113381,https://inaturalist-open-data.s3.amazonaws.com/photos/43802275/medium.jpeg,,"",Carlina vulgaris? ,3,0,false,2,"Gressholmen, Oslo, Norge",59.8853844145,10.7241572096,8,,,,8,,,false,,,Cardueae,Cardueae,,Plantae,632883
28113416,2019-07-03 2:54:23 p.m. CEST,2019-07-03,2019-07-03 12:54:23 UTC,Paris,1749708,evalieungh,2019-07-03 12:55:25 UTC,2019-07-03 12:55:38 UTC,needs_id,,https://www.inaturalist.org/observations/28113416,https://inaturalist-open-data.s3.amazonaws.com/photos/43802346/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8853846112,10.7240369875,4,,,,4,,,false,,,Rosa mollis,Rosa mollis,Soft Downy-rose,Plantae,204400
28113633,2019-07-03 2:56:09 p.m. CEST,2019-07-03,2019-07-03 12:56:09 UTC,Paris,1749708,evalieungh,2019-07-03 13:02:55 UTC,2020-12-27 06:41:52 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28113633,https://inaturalist-open-data.s3.amazonaws.com/photos/43802758/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8854051548,10.7240454046,6,,,,6,,,false,,,sow thistles,Sonchus,sow thistles,Plantae,53270
28114035,2019-07-03 3:09:08 p.m. CEST,2019-07-03,2019-07-03 13:09:08 UTC,Paris,1749708,evalieungh,2019-07-03 13:15:33 UTC,2019-07-03 13:26:52 UTC,research,,https://www.inaturalist.org/observations/28114035,https://inaturalist-open-data.s3.amazonaws.com/photos/43803454/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8854942322,10.7242889404,,,,,,,,false,gps,gps,common stork's-bill,Erodium cicutarium,Redstem Stork's-bill,Plantae,47687
28115130,2019-07-03 3:23:39 p.m. CEST,2019-07-03,2019-07-03 13:23:39 UTC,Paris,1749708,evalieungh,2019-07-03 13:41:57 UTC,2019-07-04 17:39:48 UTC,needs_id,,https://www.inaturalist.org/observations/28115130,https://inaturalist-open-data.s3.amazonaws.com/photos/43804933/medium.jpeg,,"","Not sure about ID, could be Convolvulus arvensis or Calystegia sepium instead. ",0,0,false,2,"Gressholmen, Oslo, Norge",59.8854904175,10.724439621,,,,,,,,false,gps,gps,Fallopia dumetorum,Fallopia dumetorum,Copse-bindweed,Plantae,204320
28116249,2019-07-03 4:06:10 p.m. CEST,2019-07-03,2019-07-03 14:06:10 UTC,Paris,1749708,evalieungh,2019-07-03 14:08:13 UTC,2019-07-03 14:08:47 UTC,needs_id,,https://www.inaturalist.org/observations/28116249,https://inaturalist-open-data.s3.amazonaws.com/photos/43806734/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.885354174,10.7241868594,8,,,,8,,,false,,,Cotoneaster scandinavicus,Cotoneaster scandinavicus,,Plantae,774652
28116340,2019-07-03 4:08:34 p.m. CEST,2019-07-03,2019-07-03 14:08:34 UTC,Paris,1749708,evalieungh,2019-07-03 14:10:27 UTC,2019-07-03 14:11:00 UTC,needs_id,,https://www.inaturalist.org/observations/28116340,https://inaturalist-open-data.s3.amazonaws.com/photos/43806881/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8854002846,10.7242647641,8,,,,8,,,false,,,Cotoneaster niger,Cotoneaster niger,Dark-seed Cotoneaster,Plantae,160950
28116834,2019-07-03 4:11:17 p.m. CEST,2019-07-03,2019-07-03 14:11:17 UTC,Paris,1749708,evalieungh,2019-07-03 14:22:02 UTC,2020-06-29 16:27:00 UTC,research,CC0,https://www.inaturalist.org/observations/28116834,https://inaturalist-open-data.s3.amazonaws.com/photos/43807634/medium.jpeg,,"",Carlina vulgaris? ,2,0,false,2,"Gressholmen, Oslo, Norge",59.8854022393,10.7241203088,8,,,,8,,,false,,,Golddistel,Carlina vulgaris,Carline Thistle,Plantae,118834
28116949,2019-07-03 4:24:18 p.m. CEST,2019-07-03,2019-07-03 14:24:18 UTC,Paris,1749708,evalieungh,2019-07-03 14:25:30 UTC,2020-07-08 10:23:45 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28116949,https://inaturalist-open-data.s3.amazonaws.com/photos/43807837/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8853906041,10.7240913466,6,,,,6,,,false,,,Süßgräser,Poaceae,grasses,Plantae,47434
28164262,2019-07-04 11:31:48 a.m. CEST,2019-07-04,2019-07-04 09:31:48 UTC,Paris,1749708,evalieungh,2019-07-04 09:35:50 UTC,2020-07-08 11:29:28 UTC,research,CC0,https://www.inaturalist.org/observations/28164262,https://inaturalist-open-data.s3.amazonaws.com/photos/43886280/medium.jpeg,,"",R. dumalis? ,1,0,false,2,"Gressholmen, Oslo, Norge",59.8852676825,10.7244755503,8,,,,8,,,false,,,Vogesen-Rose,Rosa dumalis,Glaucous Dog Rose,Plantae,429796
28165048,2019-07-04 12:18:02 p.m. CEST,2019-07-04,2019-07-04 10:18:02 UTC,Paris,1749708,evalieungh,2019-07-04 10:20:17 UTC,2019-07-04 10:20:50 UTC,needs_id,,https://www.inaturalist.org/observations/28165048,https://inaturalist-open-data.s3.amazonaws.com/photos/43887711/medium.jpeg,,"",,0,0,false,2,"Sjurøya 9, 0193 Oslo, Norge",59.8880814,10.7558527,98,,,,98,,,false,,,Ranunculus polyanthemos,Ranunculus polyanthemos,Multi-flowered Buttercup,Plantae,495697
28165365,2019-07-04 12:31:41 p.m. CEST,2019-07-04,2019-07-04 10:31:41 UTC,Paris,1749708,evalieungh,2019-07-04 10:33:00 UTC,2019-11-19 22:16:23 UTC,needs_id,,https://www.inaturalist.org/observations/28165365,https://inaturalist-open-data.s3.amazonaws.com/photos/43888107/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8850784717,10.72361346,4,,,,4,,,false,,,,Angiospermae,flowering plants,Plantae,47125
28165512,2019-07-04 12:32:59 p.m. CEST,2019-07-04,2019-07-04 10:32:59 UTC,Paris,1749708,evalieungh,2019-07-04 10:40:37 UTC,2020-12-27 06:41:52 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28165512,https://inaturalist-open-data.s3.amazonaws.com/photos/43888320/medium.jpeg,,"",Sonchus arvensis? ,1,0,false,2,"Gressholmen, Oslo, Norge",59.8850683425,10.7236698633,6,,,,6,,,false,,,"sunflowers, daisies, asters, and allies",Sonchus asper,prickly sowthistle,Plantae,53269
28165545,2019-07-04 12:41:40 p.m. CEST,2019-07-04,2019-07-04 10:41:40 UTC,Paris,1749708,evalieungh,2019-07-04 10:43:09 UTC,2019-11-20 08:18:33 UTC,needs_id,,https://www.inaturalist.org/observations/28165545,https://inaturalist-open-data.s3.amazonaws.com/photos/43888397/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8850774065,10.7236632454,4,,,,4,,,false,,,Braunellen,Prunella,self-heals,Plantae,52765
28165712,2019-07-04 12:50:00 p.m. CEST,2019-07-04,2019-07-04 10:50:00 UTC,Paris,1749708,evalieungh,2019-07-04 10:51:26 UTC,2019-07-04 17:54:53 UTC,needs_id,,https://www.inaturalist.org/observations/28165712,https://inaturalist-open-data.s3.amazonaws.com/photos/43888677/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8851078264,10.7237414875,16,,,,16,,,false,,,Gänsekressen,Arabis,,Plantae,58068
28165939,2019-07-04 12:56:40 p.m. CEST,2019-07-04,2019-07-04 10:56:40 UTC,Paris,1749708,evalieungh,2019-07-04 10:59:03 UTC,2019-08-16 21:34:26 UTC,research,,https://www.inaturalist.org/observations/28165939,https://inaturalist-open-data.s3.amazonaws.com/photos/43888956/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.885122623,10.7238732209,12,,,,12,,,false,,,Rote Heckenkirsche,Lonicera xylosteum,Fly Honeysuckle,Plantae,124548
28165991,2019-07-04 12:59:11 p.m. CEST,2019-07-04,2019-07-04 10:59:11 UTC,Paris,1749708,evalieungh,2019-07-04 11:01:44 UTC,2021-11-19 11:56:48 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28165991,https://inaturalist-open-data.s3.amazonaws.com/photos/43889061/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8851994238,10.7237962735,6,,,,6,,,false,,,Cotoneaster lucidus,Cotoneaster lucidus,Shiny Cotoneaster,Plantae,160949
28166026,2019-07-04 1:01:53 p.m. CEST,2019-07-04,2019-07-04 11:01:53 UTC,Paris,1749708,evalieungh,2019-07-04 11:03:40 UTC,2019-07-04 17:53:59 UTC,needs_id,,https://www.inaturalist.org/observations/28166026,https://inaturalist-open-data.s3.amazonaws.com/photos/43889121/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8851582831,10.7238636795,4,,,,4,,,false,,,Golddistel,Carlina vulgaris,Carline Thistle,Plantae,118834
28166160,2019-07-04 1:08:51 p.m. CEST,2019-07-04,2019-07-04 11:08:51 UTC,Paris,1749708,evalieungh,2019-07-04 11:10:35 UTC,2019-07-04 11:11:06 UTC,needs_id,,https://www.inaturalist.org/observations/28166160,https://inaturalist-open-data.s3.amazonaws.com/photos/43889307/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8851599267,10.7239299451,4,,,,4,,,false,,,Viola collina,Viola collina,Hill Violet,Plantae,483180
28166535,2019-07-04 1:22:33 p.m. CEST,2019-07-04,2019-07-04 11:22:33 UTC,Paris,1749708,evalieungh,2019-07-04 11:26:49 UTC,2019-07-04 11:27:40 UTC,needs_id,,https://www.inaturalist.org/observations/28166535,https://inaturalist-open-data.s3.amazonaws.com/photos/43889952/medium.jpeg,,"",,0,0,false,2,"Sjurøya 9, 0193 Oslo, Norge",59.8877592,10.7555039,23,,,,23,,,false,,,Cotoneaster niger,Cotoneaster niger,Dark-seed Cotoneaster,Plantae,160950
28167072,2019-07-04 1:44:12 p.m. CEST,2019-07-04,2019-07-04 11:44:12 UTC,Paris,1749708,evalieungh,2019-07-04 11:46:35 UTC,2019-07-04 11:47:21 UTC,needs_id,,https://www.inaturalist.org/observations/28167072,https://inaturalist-open-data.s3.amazonaws.com/photos/43890883/medium.jpeg,,"",C. digitata? ,0,0,false,2,"Gressholmen, Oslo, Norge",59.8849924823,10.7236458324,6,,,,6,,,false,,,Carex,Carex,true sedges,Plantae,48571
28167267,2019-07-04 1:47:46 p.m. CEST,2019-07-04,2019-07-04 11:47:46 UTC,Paris,1749708,evalieungh,2019-07-04 11:52:09 UTC,2019-07-04 17:52:53 UTC,research,,https://www.inaturalist.org/observations/28167267,https://inaturalist-open-data.s3.amazonaws.com/photos/43891174/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8850359144,10.7235907185,6,,,,6,,,false,,,Gemeiner Wurmfarn,Dryopteris filix-mas,male fern,Plantae,76721
28167637,2019-07-04 1:54:37 p.m. CEST,2019-07-04,2019-07-04 11:54:37 UTC,Paris,1749708,evalieungh,2019-07-04 12:03:55 UTC,2021-06-04 10:35:59 UTC,research,CC0,https://www.inaturalist.org/observations/28167637,https://inaturalist-open-data.s3.amazonaws.com/photos/43891713/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8849785299,10.7237247351,12,,,,12,,,false,,,Cotoneaster divaricatus,Cotoneaster divaricatus,Spreading Cotoneaster,Plantae,160947
28169561,2019-07-04 2:50:04 p.m. CEST,2019-07-04,2019-07-04 12:50:04 UTC,Paris,1749708,evalieungh,2019-07-04 13:02:42 UTC,2019-07-04 17:52:24 UTC,needs_id,,https://www.inaturalist.org/observations/28169561,https://inaturalist-open-data.s3.amazonaws.com/photos/43894786/medium.jpeg,,"","Probably V. riviniana, but unusually large, ~40cm. Not hairy. ",0,0,false,2,"Gressholmen, Oslo, Norge",59.8849358062,10.7235390333,8,,,,8,,,false,,,Viola,Viola,violets,Plantae,50829
28169916,2019-07-04 3:06:29 p.m. CEST,2019-07-04,2019-07-04 13:06:29 UTC,Paris,1749708,evalieungh,2019-07-04 13:13:12 UTC,2019-07-04 17:44:52 UTC,research,,https://www.inaturalist.org/observations/28169916,https://inaturalist-open-data.s3.amazonaws.com/photos/43895287/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8849774046,10.7233819092,6,,,,6,,,false,,,Liguster,Ligustrum vulgare,Common Privet,Plantae,119805
28170669,2019-07-04 3:28:32 p.m. CEST,2019-07-04,2019-07-04 13:28:32 UTC,Paris,1749708,evalieungh,2019-07-04 13:32:08 UTC,2019-07-04 17:43:36 UTC,needs_id,,https://www.inaturalist.org/observations/28170669,https://inaturalist-open-data.s3.amazonaws.com/photos/43896480/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.884748838,10.7226974534,16,,,,16,,,false,,,Gänsekressen,Arabis,,Plantae,58068
28220385,2019-07-05 9:40:43 a.m. CEST,2019-07-05,2019-07-05 07:40:43 UTC,Paris,1749708,evalieungh,2019-07-05 07:48:18 UTC,2021-11-04 22:33:15 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28220385,https://inaturalist-open-data.s3.amazonaws.com/photos/43976490/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8846038936,10.7232143489,8,,,,8,,,false,,,Cotoneasters,Cotoneaster lucidus,Shiny Cotoneaster,Plantae,160949
28220556,2019-07-05 9:49:19 a.m. CEST,2019-07-05,2019-07-05 07:49:19 UTC,Paris,1749708,evalieungh,2019-07-05 07:51:26 UTC,2019-07-06 11:36:33 UTC,research,,https://www.inaturalist.org/observations/28220556,https://inaturalist-open-data.s3.amazonaws.com/photos/43976641/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8842164,10.7223565,22,,,,22,,,false,,,Brown Knapweed,Centaurea jacea,Brown Knapweed,Plantae,55713
28221122,2019-07-05 10:22:09 a.m. CEST,2019-07-05,2019-07-05 08:22:09 UTC,Paris,1749708,evalieungh,2019-07-05 08:37:03 UTC,2019-07-10 15:57:01 UTC,research,,https://www.inaturalist.org/observations/28221122,https://inaturalist-open-data.s3.amazonaws.com/photos/43977531/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8845505711,10.7227823225,8,,,,8,,,false,,,Bushgrass,Calamagrostis epigejos,Bushgrass,Plantae,204260
28221145,2019-07-05 10:37:10 a.m. CEST,2019-07-05,2019-07-05 08:37:10 UTC,Paris,1749708,evalieungh,2019-07-05 08:39:08 UTC,2020-12-27 06:41:52 UTC,needs_id,CC0,https://www.inaturalist.org/observations/28221145,https://inaturalist-open-data.s3.amazonaws.com/photos/43977575/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8845116023,10.7229164727,4,,,,4,,,false,,,Perennial Sow Thistle,Sonchus arvensis,Perennial Sow Thistle,Plantae,79156
28221303,2019-07-05 10:44:18 a.m. CEST,2019-07-05,2019-07-05 08:44:18 UTC,Paris,1749708,evalieungh,2019-07-05 08:53:04 UTC,2019-07-06 11:36:18 UTC,research,,https://www.inaturalist.org/observations/28221303,https://inaturalist-open-data.s3.amazonaws.com/photos/43977858/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8845588249,10.7228805857,6,,,,6,,,false,,,Common Gromwell,Lithospermum officinale,Common Gromwell,Plantae,204348
28221760,2019-07-05 11:23:40 a.m. CEST,2019-07-05,2019-07-05 09:23:40 UTC,Paris,1749708,evalieungh,2019-07-05 09:25:12 UTC,2019-07-10 15:50:55 UTC,research,,https://www.inaturalist.org/observations/28221760,https://inaturalist-open-data.s3.amazonaws.com/photos/43978773/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8845016693,10.7234109919,8,,,,8,,,false,,,Carline Thistle,Carlina vulgaris,Carline Thistle,Plantae,118834
28222284,2019-07-05 11:52:26 a.m. CEST,2019-07-05,2019-07-05 09:52:26 UTC,Paris,1749708,evalieungh,2019-07-05 09:57:01 UTC,2019-11-21 05:11:01 UTC,needs_id,,https://www.inaturalist.org/observations/28222284,https://inaturalist-open-data.s3.amazonaws.com/photos/43979750/medium.jpeg,,"",,0,0,false,2,"Gressholmen, Oslo, Norge",59.8845822958,10.7236032754,16,,,,16,,,false,,,lappula myosotis,Lappula squarrosa,two-rowed stickseed,Plantae,77626
28222741,2019-07-05 11:58:39 a.m. CEST,2019-07-05,2019-07-05 09:58:39 UTC,Paris,1749708,evalieungh,2019-07-05 10:21:32 UTC,2019-07-08 10:32:45 UTC,research,,https://www.inaturalist.org/observations/28222741,https://inaturalist-open-data.s3.amazonaws.com/photos/43980390/medium.jpeg,,"",,1,0,false,2,"Gressholmen, Oslo, Norge",59.8845726175,10.7234462625,8,,,,8,,open,false,,,Wild Liquorice,Astragalus glycyphyllos,Wild Liquorice,Plantae,158900
